,sample,study,project,condition,rep_id,contact,creator,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Temperature (C),pH,Antibiotic for selection,Culture Type,Growth Rate (1/hr),Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,R1,R2,BAM,alignment,doi,GEO,Published,SRX,Run,Notes,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,Model,SRAStudy,BioProject,ProjectID,SRS_Sample,BioSample_1,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,Biosample_2,GEO Series,GEO Sample,PMID,biosample_strain,biosample_genotype,swift,Claimed by,precise2_id,precise1_id,reference_condition,strain_description,base_media,carbon_source,nitrogen_source,aerobicity,supplement,temperature,approx_OD,growth_phase,dilution_rate,culture_type,time,additional_notes,original_order,drop,passed_number_conditions,n_replicates
SRX2436971,evo_acid_w__B11_2__3,,evo_acid_w,B11_2,3,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,SRR5121800,,PAIRED,ILLUMINA,True,,True,True,evo_acid_w:B11_2,True,True,2016-12-25 12:56:06,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP095404,PRJNA358085,358085.0,SRS1871794,SAMN06165989,SRA505731,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,3536237.0,6165989.0,,,28389540,K-12,,,Anand,,,wt,W3110 Acid Evolved,LBKmal,,,aerobic,HOMOPIPES(100mM),,0.2,,,Batch,,,357.0,,1.0,3
SRX2437029,evo_acid_w__F11_2__3,,evo_acid_w,F11_2,3,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,SRR5121858,,PAIRED,ILLUMINA,True,,True,True,evo_acid_w:F11_2,True,True,2016-12-25 12:56:23,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP095404,PRJNA358085,358085.0,SRS1871792,SAMN06165991,SRA505731,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,3536295.0,6165991.0,,,28389540,K-12,,,Anand,,,wt,W3110 Acid Evolved,LBKmal,,,aerobic,HOMOPIPES(100mM),,0.2,,,Batch,,,358.0,,1.0,3
SRX2437030,evo_acid_w__F9_2__2,,evo_acid_w,F9_2,2,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,SRR5121859,,PAIRED,ILLUMINA,True,,True,True,evo_acid_w:F9_2,True,True,2016-12-25 13:12:39,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP095404,PRJNA358085,358085.0,SRS1871791,SAMN06165992,SRA505731,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,3536296.0,6165992.0,,,28389540,K-12,,,Anand,,,wt,W3110 Acid Evolved,LBKmal,,,aerobic,HOMOPIPES(100mM),,0.2,,,Batch,,,359.0,,1.0,3
SRX2437031,evo_acid_w__wt__4,,evo_acid_w,wt,4,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,SRR5121860,,PAIRED,ILLUMINA,True,,True,True,evo_acid_w:wt,True,True,2016-12-25 13:10:17,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP095404,PRJNA358085,358085.0,SRS1871793,SAMN06165881,SRA505731,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,3536297.0,6165881.0,,,28389540,K-12,,,Anand,,,wt,W3110,LBKmal,,,aerobic,HOMOPIPES(100mM),,0.2,,,Batch,,,360.0,,1.0,9
SRX2437032,evo_acid_w__wt__5,,evo_acid_w,wt,5,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,SRR5121861,,PAIRED,ILLUMINA,True,,True,True,evo_acid_w:wt,True,True,2016-12-25 13:13:20,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP095404,PRJNA358085,358085.0,SRS1871793,SAMN06165881,SRA505731,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,3536298.0,6165881.0,,,28389540,K-12,,,Anand,,,wt,W3110,LBKmal,,,aerobic,HOMOPIPES(100mM),,0.2,,,Batch,,,361.0,,1.0,9
SRX2437033,evo_acid_w__wt__6,,evo_acid_w,wt,6,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,SRR5121862,,PAIRED,ILLUMINA,True,,True,True,evo_acid_w:wt,True,True,2016-12-25 12:51:31,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP095404,PRJNA358085,358085.0,SRS1871793,SAMN06165881,SRA505731,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,3536299.0,6165881.0,,,28389540,K-12,,,Anand,,,wt,W3110,LBKmal,,,aerobic,HOMOPIPES(100mM),,0.2,,,Batch,,,362.0,,1.0,9
SRX2437034,evo_acid_w__H9_1__2,,evo_acid_w,H9_1,2,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,SRR5121863,,PAIRED,ILLUMINA,True,,True,True,evo_acid_w:H9_1,True,True,2016-12-25 13:00:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP095404,PRJNA358085,358085.0,SRS1871795,SAMN06165990,SRA505731,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,3536300.0,6165990.0,,,28389540,K-12,,,Anand,,,wt,W3110 Acid Evolved,LBKmal,,,aerobic,HOMOPIPES(100mM),,0.2,,,Batch,,,363.0,,1.0,2
SRX2437035,evo_acid_w__F9_1__1,,evo_acid_w,F9_1,1,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,SRR5121864,,PAIRED,ILLUMINA,True,,True,True,evo_acid_w:F9_1,True,True,2016-12-25 13:01:01,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP095404,PRJNA358085,358085.0,SRS1871791,SAMN06165992,SRA505731,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,3536301.0,6165992.0,,,28389540,K-12,,,Anand,,,wt,W3110 Acid Evolved,LBKmal,,,aerobic,HOMOPIPES(100mM),,0.2,,,Batch,,,364.0,,1.0,3
SRX2437036,evo_acid_w__F9_1__2,,evo_acid_w,F9_1,2,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,SRR5121865,,PAIRED,ILLUMINA,True,,True,True,evo_acid_w:F9_1,True,True,2016-12-25 13:04:21,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP095404,PRJNA358085,358085.0,SRS1871791,SAMN06165992,SRA505731,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,3536302.0,6165992.0,,,28389540,K-12,,,Anand,,,wt,W3110 Acid Evolved,LBKmal,,,aerobic,HOMOPIPES(100mM),,0.2,,,Batch,,,365.0,,1.0,3
SRX2437037,evo_acid_w__B11_1__2,,evo_acid_w,B11_1,2,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,SRR5121866,,PAIRED,ILLUMINA,True,,True,True,evo_acid_w:B11_1,True,True,2016-12-25 12:51:27,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP095404,PRJNA358085,358085.0,SRS1871794,SAMN06165989,SRA505731,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,3536303.0,6165989.0,,,28389540,K-12,,,Anand,,,wt,W3110 Acid Evolved,LBKmal,,,aerobic,HOMOPIPES(100mM),,0.2,,,Batch,,,366.0,,1.0,3
SRX2437038,evo_acid_w__H9_2__3,,evo_acid_w,H9_2,3,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,SRR5121867,,PAIRED,ILLUMINA,True,,True,True,evo_acid_w:H9_2,True,True,2016-12-25 13:01:32,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP095404,PRJNA358085,358085.0,SRS1871795,SAMN06165990,SRA505731,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,3536304.0,6165990.0,,,28389540,K-12,,,Anand,,,wt,W3110 Acid Evolved,LBKmal,,,aerobic,HOMOPIPES(100mM),,0.2,,,Batch,,,367.0,,1.0,3
SRX2437039,evo_acid_w__wt__7,,evo_acid_w,wt,7,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,SRR5121868,,PAIRED,ILLUMINA,True,,True,True,evo_acid_w:wt,True,True,2016-12-25 13:04:12,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP095404,PRJNA358085,358085.0,SRS1871793,SAMN06165881,SRA505731,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,3536305.0,6165881.0,,,28389540,K-12,,,Anand,,,wt,W3110,LBKmal,,,aerobic,HOMOPIPES(100mM),,0.2,,,Batch,,,368.0,,1.0,9
SRX2437040,evo_acid_w__F9_1__3,,evo_acid_w,F9_1,3,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,SRR5121869,,PAIRED,ILLUMINA,True,,True,True,evo_acid_w:F9_1,True,True,2016-12-25 12:55:47,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP095404,PRJNA358085,358085.0,SRS1871791,SAMN06165992,SRA505731,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,3536306.0,6165992.0,,,28389540,K-12,,,Anand,,,wt,W3110 Acid Evolved,LBKmal,,,aerobic,HOMOPIPES(100mM),,0.2,,,Batch,,,369.0,,1.0,3
SRX2437041,evo_acid_w__F9_2__3,,evo_acid_w,F9_2,3,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,SRR5121870,,PAIRED,ILLUMINA,True,,True,True,evo_acid_w:F9_2,True,True,2016-12-25 13:13:25,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP095404,PRJNA358085,358085.0,SRS1871791,SAMN06165992,SRA505731,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,3536307.0,6165992.0,,,28389540,K-12,,,Anand,,,wt,W3110 Acid Evolved,LBKmal,,,aerobic,HOMOPIPES(100mM),,0.2,,,Batch,,,370.0,,1.0,3
SRX2437042,evo_acid_w__wt__8,,evo_acid_w,wt,8,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,SRR5121871,,PAIRED,ILLUMINA,True,,True,True,evo_acid_w:wt,True,True,2016-12-25 12:48:54,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP095404,PRJNA358085,358085.0,SRS1871793,SAMN06165881,SRA505731,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,3536308.0,6165881.0,,,28389540,K-12,,,Anand,,,wt,W3110,LBKmal,,,aerobic,HOMOPIPES(100mM),,0.2,,,Batch,,,371.0,,1.0,9
SRX2437043,evo_acid_w__B11_1__3,,evo_acid_w,B11_1,3,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,SRR5121872,,PAIRED,ILLUMINA,True,,True,True,evo_acid_w:B11_1,True,True,2016-12-25 12:51:32,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP095404,PRJNA358085,358085.0,SRS1871794,SAMN06165989,SRA505731,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,3536309.0,6165989.0,,,28389540,K-12,,,Anand,,,wt,W3110 Acid Evolved,LBKmal,,,aerobic,HOMOPIPES(100mM),,0.2,,,Batch,,,372.0,,1.0,3
SRX2437044,evo_acid_w__wt__9,,evo_acid_w,wt,9,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,SRR5121873,,PAIRED,ILLUMINA,True,,True,True,evo_acid_w:wt,True,True,2016-12-25 12:55:50,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP095404,PRJNA358085,358085.0,SRS1871793,SAMN06165881,SRA505731,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,3536310.0,6165881.0,,,28389540,K-12,,,Anand,,,wt,W3110,LBKmal,,,aerobic,HOMOPIPES(100mM),,0.2,,,Batch,,,373.0,,1.0,9
SRX4705203,evo_bz__c3_1_bz__1,,evo_bz,c3_1_bz,1,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866058,,PAIRED,ILLUMINA,True,,True,True,evo_bz:c3_1_bz,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791005,SAMN10078932,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371505.0,10078932.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 benzoate evolved C3-1,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,818.0,,1.0,6
SRX4705204,evo_bz__c3_1_bz__2,,evo_bz,c3_1_bz,2,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866057,,PAIRED,ILLUMINA,True,,True,True,evo_bz:c3_1_bz,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791005,SAMN10078932,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371506.0,10078932.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 benzoate evolved C3-1,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,819.0,,1.0,6
SRX4705205,evo_bz__c3_1_bz__3,,evo_bz,c3_1_bz,3,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866056,,PAIRED,ILLUMINA,True,,True,True,evo_bz:c3_1_bz,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791005,SAMN10078932,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371507.0,10078932.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 benzoate evolved C3-1,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,820.0,,1.0,6
SRX4705206,evo_bz__c3_1_bz__4,,evo_bz,c3_1_bz,4,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866055,,PAIRED,ILLUMINA,True,,True,True,evo_bz:c3_1_bz,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791005,SAMN10078932,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371508.0,10078932.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 benzoate evolved C3-1,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,821.0,,1.0,6
SRX4705207,evo_bz__g5_1_bz__1,,evo_bz,g5_1_bz,1,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866054,,PAIRED,ILLUMINA,True,,True,True,evo_bz:g5_1_bz,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791006,SAMN10078930,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371509.0,10078930.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 benzoate evolved G5-2,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,822.0,,1.0,6
SRX4705208,evo_bz__g5_1_bz__2,,evo_bz,g5_1_bz,2,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866053,,PAIRED,ILLUMINA,True,,True,True,evo_bz:g5_1_bz,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791006,SAMN10078930,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371510.0,10078930.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 benzoate evolved G5-2,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,823.0,,1.0,6
SRX4705209,evo_bz__g5_1_bz__3,,evo_bz,g5_1_bz,3,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866052,,PAIRED,ILLUMINA,True,,True,True,evo_bz:g5_1_bz,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791006,SAMN10078930,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371511.0,10078930.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 benzoate evolved G5-2,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,824.0,,1.0,6
SRX4705210,evo_bz__g5_1_bz__4,,evo_bz,g5_1_bz,4,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866051,,PAIRED,ILLUMINA,True,,True,True,evo_bz:g5_1_bz,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791006,SAMN10078930,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371512.0,10078930.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 benzoate evolved G5-2,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,825.0,,1.0,6
SRX4705211,evo_bz__g5_1_bz__5,,evo_bz,g5_1_bz,5,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866050,,PAIRED,ILLUMINA,True,,True,True,evo_bz:g5_1_bz,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791006,SAMN10078930,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371513.0,10078930.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 benzoate evolved G5-2,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,826.0,,1.0,6
SRX4705212,evo_bz__g5_1_bz__6,,evo_bz,g5_1_bz,6,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866049,,PAIRED,ILLUMINA,True,,True,True,evo_bz:g5_1_bz,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791006,SAMN10078930,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371514.0,10078930.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 benzoate evolved G5-2,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,827.0,,1.0,6
SRX4705213,evo_bz__w3110d13__1,,evo_bz,w3110d13,1,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866048,,PAIRED,ILLUMINA,True,,True,True,evo_bz:w3110d13,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791007,SAMN10078928,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371515.0,10078928.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 D13,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,828.0,,1.0,6
SRX4705214,evo_bz__w3110d13__2,,evo_bz,w3110d13,2,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866047,,PAIRED,ILLUMINA,True,,True,True,evo_bz:w3110d13,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791007,SAMN10078928,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371516.0,10078928.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 D13,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,829.0,,1.0,6
SRX4705215,evo_bz__w3110d13__3,,evo_bz,w3110d13,3,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866046,,PAIRED,ILLUMINA,True,,True,True,evo_bz:w3110d13,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791007,SAMN10078928,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371517.0,10078928.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 D13,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,830.0,,1.0,6
SRX4705216,evo_bz__w3110d13__4,,evo_bz,w3110d13,4,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866045,,PAIRED,ILLUMINA,True,,True,True,evo_bz:w3110d13,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791007,SAMN10078928,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371518.0,10078928.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 D13,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,831.0,,1.0,6
SRX4705217,evo_bz__w3110d13__5,,evo_bz,w3110d13,5,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866044,,PAIRED,ILLUMINA,True,,True,True,evo_bz:w3110d13,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791007,SAMN10078928,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371519.0,10078928.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 D13,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,832.0,,1.0,6
SRX4705218,evo_bz__w3110d13__6,,evo_bz,w3110d13,6,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866043,,PAIRED,ILLUMINA,True,,True,True,evo_bz:w3110d13,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791007,SAMN10078928,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371520.0,10078928.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 D13,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,833.0,,1.0,6
SRX4705219,evo_bz__w3110d13_bz__1,,evo_bz,w3110d13_bz,1,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866042,,PAIRED,ILLUMINA,True,,True,True,evo_bz:w3110d13_bz,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791007,SAMN10078928,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371521.0,10078928.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 D13,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,834.0,,1.0,6
SRX4705220,evo_bz__w3110d13_bz__2,,evo_bz,w3110d13_bz,2,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866041,,PAIRED,ILLUMINA,True,,True,True,evo_bz:w3110d13_bz,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791007,SAMN10078928,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371522.0,10078928.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 D13,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,835.0,,1.0,6
SRX4705221,evo_bz__w3110d13_bz__3,,evo_bz,w3110d13_bz,3,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866040,,PAIRED,ILLUMINA,True,,True,True,evo_bz:w3110d13_bz,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791007,SAMN10078928,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371523.0,10078928.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 D13,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,836.0,,1.0,6
SRX4705222,evo_bz__w3110d13_bz__4,,evo_bz,w3110d13_bz,4,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,SRR7866039,,PAIRED,ILLUMINA,True,,True,True,evo_bz:w3110d13_bz,True,True,2018-12-31 0:27:38,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,NextSeq 550,SRP161934,PRJNA491479,491479.0,SRS3791007,SAMN10078928,SRA776504,RNA-Seq,cDNA,TRANSCRIPTOMIC,,KENYON COLLEGE,0.0,0.0,6371524.0,10078928.0,,,27793830,K-12,,,Anand,,,w3110d13,W3110 D13,LBK,,,aerobic,potassium benzoate(5mM);PIPES(100mM),37.0,0.4,Early-log,,Batch,,,837.0,,1.0,6
